Query_ID,Query_Timestamp,Day_of_Week,Hour_of_Day,Pickup_Hub,Drop_Hub,Base_Distance_KM,Est_Ride_Duration_Min,Traffic_Condition,Weather_Condition,User_Device_OS,Device_Model_Tier,Battery_Level_Pct,App_Open_Count_Last_1hr,User_Account_Tenure_Months,Historical_Acceptance_Rate,Legal_Meter_Fare_INR,Surge_Multiplier_Applied,App_Quoted_Fare_INR,Competitor_Price_Diff_INR,Final_Ride_Status
7beae5aa,07-03-2026 07:33,5,7,Whitefield,Indiranagar,7.4,32,Moderate,Clear,Android,Premium,6,3,29,0.82,111,1.21,134,-23,User_Abandoned_App
0a19af93,10-06-2026 08:12,2,8,Hebbal,Whitefield,4.7,33,Gridlock,Clear,Android,Budget,69,4,32,0.83,70.5,1.43,101,18,User_Abandoned_App
08bcadd7,01-04-2026 16:08,2,16,Whitefield,Koramangala,9.8,30,Light,Clear,Android,Budget,79,3,47,0.43,147,0.91,134,1,Ride_Accepted
979234fd,17-06-2026 19:36,2,19,Bellandur,Marathahalli,14.6,82,Heavy,Clear,iOS,Mid-Range,60,4,31,0.72,219,1.29,282,-4,User_Abandoned_App
fbdcaf2a,25-05-2026 15:04,0,15,Marathahalli,Electronic City,20.3,61,Free-Flow,Clear,iOS,Premium,91,2,27,0.68,304.5,1.14,346,-22,User_Abandoned_App
a0901e99,16-04-2026 19:21,3,19,Indiranagar,Malleshwaram,12.5,73,Heavy,Clear,Android,Premium,77,2,2,0.61,187.5,1.44,270,41,Ride_Accepted
0101ada5,07-08-2026 16:16,4,16,Whitefield,HSR Layout,6.7,30,Free-Flow,Heavy Downpour,Android,Mid-Range,100,4,19,0.64,100.5,1.52,153,-28,User_Abandoned_App
33b52472,01-08-2026 14:28,5,14,Marathahalli,Whitefield,7.9,25,Free-Flow,Light Rain,iOS,Premium,31,2,28,0.81,118.5,1.27,150,17,Ride_Accepted
b0c10ff8,24-07-2026 10:12,4,10,Indiranagar,Koramangala,16.7,100,Heavy,Clear,Android,Budget,98,2,8,0.72,250.5,1.13,284,-3,Ride_Accepted
4b92c439,09-08-2026 16:13,6,16,Malleshwaram,Hebbal,35,105,Light,Clear,iOS,Premium,99,2,28,0.87,525,1.21,634,29,Ride_Accepted
f90977e2,06-04-2026 13:43,0,13,Bellandur,Hebbal,17,51,Free-Flow,Light Rain,Android,Budget,92,3,6,0.5,255,0.95,242,20,Ride_Accepted
b62177ef,30-05-2026 09:42,5,9,Bellandur,Marathahalli,12.7,80,Heavy,Clear,iOS,Mid-Range,86,2,30,0.66,190.5,1.28,243,-16,User_Abandoned_App
c93bbcde,02-07-2026 17:00,3,17,Electronic City,HSR Layout,10.4,76,Gridlock,Clear,Android,Budget,42,5,22,0.72,156,1.43,223,-19,User_Abandoned_App
ea1b938c,21-07-2026 07:03,1,7,Bellandur,Hebbal,7.7,22,Free-Flow,Clear,iOS,Premium,6,3,44,0.84,115.5,1.3,150,-7,User_Abandoned_App
c4763873,03-03-2026 10:25,1,10,Malleshwaram,Hebbal,6.6,32,Heavy,Clear,iOS,Mid-Range,44,1,36,0.77,99,1.22,121,23,User_Abandoned_App
8db302eb,24-07-2026 16:38,4,16,Electronic City,HSR Layout,18,53,Free-Flow,Clear,iOS,Premium,53,1,17,0.84,270,1.23,333,-17,Cancelled_By_Driver
2bcf2cae,01-05-2026 17:20,4,17,Peenya,Bellandur,25.4,108,Moderate,Light Rain,Android,Mid-Range,67,3,27,0.62,381,1.02,390,-14,Ride_Accepted
d6a1f6d9,27-07-2026 17:48,0,17,Hebbal,Malleshwaram,15.5,118,Gridlock,Clear,Android,Budget,59,3,39,0.65,232.5,1.46,339,35,Ride_Accepted
6e681ea9,20-07-2026 17:05,0,17,Koramangala,Hebbal,8.8,58,Heavy,Clear,Android,Budget,42,2,16,0.43,132,1.14,150,-5,User_Abandoned_App
e966ba5e,05-04-2026 13:10,6,13,Marathahalli,HSR Layout,12.7,34,Free-Flow,Clear,Android,Mid-Range,92,7,39,0.9,190.5,1.07,203,9,Ride_Accepted
4991c99e,16-08-2026 10:44,6,10,Hebbal,Electronic City,11.1,68,Heavy,Clear,Android,Mid-Range,35,1,2,0.39,166.5,1.36,226,-14,Ride_Accepted
f87d6120,30-07-2026 19:20,3,19,Hebbal,HSR Layout,9.9,67,Heavy,Light Rain,Android,Premium,14,2,18,0.64,148.5,1.32,196,13,Cancelled_By_Driver
5a29f8eb,08-08-2026 12:23,5,12,HSR Layout,HSR Layout,10.2,26,Light,Clear,iOS,Premium,6,2,3,0.9,153,1.17,178,0,Ride_Accepted
515e05f6,15-03-2026 18:47,6,18,Whitefield,HSR Layout,9.1,70,Gridlock,Clear,Android,Budget,68,5,5,0.39,136.5,1.34,183,-1,Ride_Accepted
8da881e6,12-04-2026 07:15,6,7,Bellandur,Whitefield,6.2,19,Free-Flow,Clear,Android,Mid-Range,5,2,33,0.64,93,0.94,88,10,Ride_Accepted
ca7a953c,02-03-2026 08:13,0,8,Peenya,HSR Layout,6.4,34,Heavy,Clear,Android,Premium,97,3,16,0.49,96,1.38,132,-9,Ride_Accepted
e354f651,30-06-2026 14:08,1,14,Whitefield,HSR Layout,11.3,32,Free-Flow,Clear,iOS,Premium,27,3,31,0.82,169.5,1.16,197,13,Cancelled_By_Driver
b6cf33c2,16-07-2026 15:20,3,15,Koramangala,Whitefield,17.9,55,Free-Flow,Clear,Android,Premium,7,4,45,0.72,268.5,1.52,408,22,Ride_Accepted
435a6b35,26-06-2026 11:55,4,11,Whitefield,Electronic City,5,14,Light,Clear,iOS,Mid-Range,83,3,24,0.79,75,1.05,79,23,User_Abandoned_App
0e5cf0ca,28-07-2026 15:42,1,15,HSR Layout,Peenya,22.2,68,Free-Flow,Clear,iOS,Premium,17,1,24,0.6,333,1.13,375,-19,Ride_Accepted
cafc2d39,02-03-2026 00:19,0,0,Koramangala,Electronic City,12.4,52,Moderate,Clear,Android,Premium,14,1,33,0.71,186,1.05,195,-21,Ride_Accepted
94f84bd3,20-04-2026 08:25,0,8,Malleshwaram,Marathahalli,26.7,180,Gridlock,Clear,Android,Budget,15,3,17,0.64,400.5,1.34,537,19,Ride_Accepted
686f61af,14-08-2026 13:23,4,13,Malleshwaram,Bellandur,10,33,Free-Flow,Clear,Android,Mid-Range,80,1,45,0.78,150,1.09,163,-4,Ride_Accepted
1dfaf329,18-07-2026 13:32,5,13,Electronic City,HSR Layout,16.4,49,Free-Flow,Clear,iOS,Premium,81,4,38,0.87,246,1.28,316,2,Ride_Accepted
b26bfbd5,14-03-2026 08:03,5,8,Whitefield,Hebbal,8.9,54,Heavy,Light Rain,iOS,Premium,38,2,40,0.62,133.5,1.46,194,6,Ride_Accepted
1365140f,26-05-2026 22:46,1,22,Marathahalli,Peenya,20.5,63,Free-Flow,Clear,iOS,Mid-Range,77,3,2,0.9,307.5,1.07,329,16,User_Abandoned_App
5e90a469,21-06-2026 05:34,6,5,Peenya,HSR Layout,9,24,Free-Flow,Clear,Android,Budget,98,5,43,0.54,135,0.96,130,5,Ride_Accepted
bd26072e,12-07-2026 11:11,6,11,HSR Layout,Malleshwaram,5.8,19,Light,Clear,iOS,Premium,66,3,5,0.44,87,1.11,97,-4,User_Abandoned_App
71dfa80b,23-04-2026 09:36,3,9,Koramangala,Marathahalli,8.6,67,Gridlock,Clear,Android,Budget,98,2,44,0.9,129,1.46,189,27,User_Abandoned_App
3c6ffacb,14-06-2026 16:36,6,16,Peenya,Hebbal,14.7,40,Free-Flow,Clear,Android,Mid-Range,12,3,42,0.71,220.5,1.03,226,12,Ride_Accepted
68952a97,28-05-2026 08:45,3,8,Whitefield,Marathahalli,23.4,175,Gridlock,Clear,iOS,Premium,14,4,20,0.65,351,2.01,704,3,Ride_Accepted
a13c086a,13-03-2026 08:12,4,8,Marathahalli,Indiranagar,6,52,Gridlock,Heavy Downpour,iOS,Mid-Range,38,3,15,0.36,90,1.89,170,-27,Ride_Accepted
953a6de5,14-05-2026 07:19,3,7,Whitefield,Malleshwaram,11.8,62,Free-Flow,Heavy Downpour,Android,Budget,19,7,10,0.9,177,1.54,272,1,Ride_Accepted
ee66ed65,14-07-2026 10:49,1,10,Bellandur,HSR Layout,8.3,64,Gridlock,Clear,Android,Premium,78,5,29,0.68,124.5,1.65,206,-14,Cancelled_By_Driver
7c3a65f5,01-05-2026 18:17,4,18,Bellandur,Hebbal,21.2,132,Heavy,Clear,iOS,Mid-Range,69,2,3,0.7,318,1.18,376,-19,User_Abandoned_App
d8a622a5,13-03-2026 16:45,4,16,HSR Layout,Hebbal,13.1,64,Light,Heavy Downpour,iOS,Premium,27,8,7,0.6,196.5,1.55,305,-11,Ride_Accepted
980caee5,23-07-2026 11:55,3,11,Koramangala,Peenya,10,49,Moderate,Light Rain,Android,Mid-Range,49,2,4,0.71,150,1.07,160,-21,Cancelled_By_Driver
7c5dbcab,30-05-2026 19:40,5,19,Koramangala,Bellandur,11,68,Heavy,Clear,Android,Premium,18,4,39,0.86,165,1.45,239,15,Ride_Accepted
475a0024,15-08-2026 18:53,5,18,Hebbal,Marathahalli,8.5,51,Heavy,Clear,Android,Mid-Range,69,2,15,0.37,127.5,1.12,143,2,Ride_Accepted
36472343,31-05-2026 13:02,6,13,HSR Layout,Marathahalli,6.5,25,Free-Flow,Clear,iOS,Premium,84,3,37,0.72,97.5,1.14,111,-27,Ride_Accepted
86a56890,04-07-2026 17:20,5,17,HSR Layout,Whitefield,8.8,58,Heavy,Clear,iOS,Premium,91,2,4,0.42,132,1.31,174,29,User_Abandoned_App
ca495580,16-08-2026 05:20,6,5,Marathahalli,Peenya,10.9,35,Free-Flow,Clear,Android,Budget,40,3,7,0.28,163.5,1.01,165,31,Ride_Accepted
977275da,05-03-2026 19:09,3,19,Bellandur,Peenya,11.1,67,Heavy,Clear,iOS,Premium,70,3,30,0.9,166.5,1.61,268,-11,Ride_Accepted
2d6354ed,03-04-2026 18:47,4,18,Koramangala,Marathahalli,19.9,150,Gridlock,Light Rain,Android,Premium,29,4,26,0.9,298.5,1.68,502,13,Ride_Accepted
e53f021a,16-08-2026 10:19,6,10,Whitefield,Malleshwaram,11.5,89,Gridlock,Clear,Android,Premium,67,5,3,0.61,172.5,1.7,293,-52,Ride_Accepted
dddd2319,04-07-2026 19:21,5,19,HSR Layout,Malleshwaram,8.9,53,Heavy,Light Rain,iOS,Premium,66,3,1,0.49,133.5,1.41,188,0,User_Abandoned_App
26fcbea6,07-04-2026 06:41,1,6,Electronic City,Koramangala,6,12,Free-Flow,Clear,Android,Budget,48,2,35,0.49,90,0.98,88,18,User_Abandoned_App
c84f402f,13-03-2026 08:09,4,8,Indiranagar,Marathahalli,15.1,123,Heavy,Heavy Downpour,iOS,Premium,43,3,31,0.29,226.5,1.84,416,-28,Ride_Accepted
45c4ba90,24-06-2026 17:10,2,17,Koramangala,Peenya,14.1,135,Gridlock,Heavy Downpour,Android,Mid-Range,81,4,16,0.78,211.5,2.02,428,-31,User_Abandoned_App
e0103aaf,05-06-2026 18:32,4,18,Malleshwaram,HSR Layout,15.9,118,Gridlock,Clear,iOS,Premium,34,3,30,0.9,238.5,1.6,381,-28,User_Abandoned_App
67909ca5,19-07-2026 07:48,6,7,Koramangala,Whitefield,14.2,40,Free-Flow,Clear,iOS,Premium,23,3,37,0.71,213,1.04,221,-25,Ride_Accepted
8801c916,12-04-2026 19:28,6,19,Electronic City,Bellandur,30.2,179,Heavy,Clear,iOS,Mid-Range,30,2,38,0.86,453,1.36,616,-13,Ride_Accepted
f9360681,01-04-2026 17:40,2,17,Koramangala,Indiranagar,8.6,69,Gridlock,Light Rain,Android,Mid-Range,64,4,15,0.63,129,1.39,179,10,User_Abandoned_App
a0ed383f,17-03-2026 19:15,1,19,Electronic City,HSR Layout,9,67,Gridlock,Clear,Android,Mid-Range,99,4,21,0.64,135,1.41,190,42,Ride_Accepted
2e795508,27-05-2026 09:05,2,9,Indiranagar,Hebbal,22.3,133,Heavy,Light Rain,Android,Mid-Range,49,1,7,0.6,334.5,1.31,437,-40,Cancelled_By_Driver
7f3811f2,02-03-2026 17:40,0,17,Hebbal,Marathahalli,10.4,99,Gridlock,Heavy Downpour,Android,Budget,7,2,36,0.48,156,1.99,310,-31,Ride_Accepted
93517291,26-08-2026 11:26,2,11,Marathahalli,Peenya,10.2,36,Free-Flow,Clear,iOS,Premium,85,3,24,0.75,153,1.18,181,9,User_Abandoned_App
275082c5,05-04-2026 19:25,6,19,Indiranagar,Bellandur,18.2,109,Heavy,Clear,iOS,Premium,12,4,41,0.74,273,1.82,497,-30,Ride_Accepted
750b5280,08-03-2026 06:35,6,6,Peenya,Hebbal,16.1,50,Free-Flow,Clear,iOS,Premium,84,1,16,0.69,241.5,1.14,274,-10,User_Abandoned_App
e575aabd,04-04-2026 19:31,5,19,Hebbal,Indiranagar,6.7,40,Heavy,Clear,iOS,Premium,19,2,40,0.83,100.5,1.55,156,6,Ride_Accepted
115d90bd,20-04-2026 09:21,0,9,Marathahalli,Whitefield,12,84,Gridlock,Light Rain,iOS,Mid-Range,3,4,16,0.43,180,1.65,297,-18,Ride_Accepted
8befd2f1,02-04-2026 20:30,3,20,Bellandur,Malleshwaram,11.4,65,Heavy,Clear,iOS,Premium,84,1,24,0.63,171,1.3,222,-3,User_Abandoned_App
cd6f9e98,09-03-2026 02:55,0,2,Electronic City,Malleshwaram,12.4,35,Free-Flow,Clear,Android,Mid-Range,89,4,18,0.6,186,1.02,190,7,User_Abandoned_App
92ed759c,10-05-2026 18:43,6,18,HSR Layout,Peenya,17,103,Heavy,Clear,Android,Mid-Range,46,3,47,0.9,255,1.3,330,-9,User_Abandoned_App
cd2e988d,22-07-2026 15:11,2,15,Peenya,Bellandur,13.2,42,Free-Flow,Clear,iOS,Premium,38,3,26,0.88,198,1.26,249,-10,User_Abandoned_App
8f0ab2fd,14-08-2026 18:11,4,18,Indiranagar,Marathahalli,12.3,117,Gridlock,Heavy Downpour,Android,Mid-Range,25,3,30,0.9,184.5,2.12,390,17,Ride_Accepted
223f0330,26-03-2026 06:16,3,6,Koramangala,Hebbal,12.6,55,Moderate,Clear,Android,Mid-Range,44,1,32,0.9,189,1.13,213,25,User_Abandoned_App
ada035cd,13-03-2026 16:55,4,16,Indiranagar,Koramangala,5.9,27,Moderate,Clear,iOS,Premium,99,3,42,0.9,88.5,1.29,114,0,User_Abandoned_App
a44f07b0,01-03-2026 19:34,6,19,Marathahalli,Koramangala,7.7,58,Gridlock,Clear,iOS,Premium,4,6,39,0.9,115.5,2.08,241,-45,Ride_Accepted
5340bc85,25-03-2026 19:24,2,19,Peenya,Electronic City,18.6,143,Gridlock,Clear,Android,Premium,51,4,23,0.7,279,1.65,460,-25,Ride_Accepted
f6ea6a62,14-07-2026 07:58,1,7,Whitefield,Marathahalli,12,40,Free-Flow,Clear,Android,Mid-Range,41,2,30,0.56,180,1,180,-3,Ride_Accepted
8195169d,29-06-2026 12:55,0,12,Marathahalli,Peenya,10.9,38,Free-Flow,Clear,iOS,Premium,92,3,5,0.68,163.5,1.18,193,15,Ride_Accepted
68422d7a,29-03-2026 18:33,6,18,Hebbal,Koramangala,20.6,157,Gridlock,Clear,Android,Budget,33,4,8,0.64,309,1.39,430,23,Ride_Accepted
a38f03ec,15-08-2026 18:41,5,18,Indiranagar,Marathahalli,8.8,54,Heavy,Clear,Android,Mid-Range,48,1,21,0.51,132,1.36,179,7,User_Abandoned_App
6d76e644,15-08-2026 15:11,5,15,Indiranagar,Peenya,11.1,32,Free-Flow,Clear,iOS,Mid-Range,52,4,18,0.68,166.5,1.03,171,7,Ride_Accepted
ba6fb1d0,13-05-2026 10:33,2,10,Peenya,Whitefield,10.3,43,Moderate,Clear,Android,Budget,10,3,37,0.87,154.5,1.04,160,-13,Cancelled_By_Driver
7cdef278,29-06-2026 16:58,0,16,Electronic City,Malleshwaram,14.2,60,Moderate,Clear,Android,Premium,58,3,11,0.44,213,1.23,262,-8,Ride_Accepted
c1f475f9,21-05-2026 09:38,3,9,Peenya,HSR Layout,9.1,52,Heavy,Clear,Android,Mid-Range,69,1,14,0.68,136.5,1.22,167,-34,Ride_Accepted
917beef5,01-06-2026 16:38,0,16,HSR Layout,Hebbal,11.5,32,Light,Clear,iOS,Premium,77,2,36,0.9,172.5,1.18,204,14,Ride_Accepted
7.21E+61,18-08-2026 17:59,1,17,Indiranagar,Koramangala,22.7,168,Gridlock,Clear,iOS,Mid-Range,43,3,4,0.69,340.5,1.41,480,-24,Cancelled_By_Driver
be92673a,25-06-2026 00:54,3,0,Electronic City,Bellandur,9.7,30,Free-Flow,Clear,Android,Premium,90,1,42,0.86,145.5,1.19,173,7,Ride_Accepted
10b95a48,05-07-2026 16:16,6,16,Electronic City,Koramangala,13,35,Free-Flow,Clear,Android,Mid-Range,10,1,2,0.59,195,0.99,192,29,Ride_Accepted
82ab6cbc,13-06-2026 07:34,5,7,Peenya,Indiranagar,10.8,32,Free-Flow,Clear,Android,Budget,11,5,45,0.77,162,1.34,217,56,Ride_Accepted
33f09551,22-04-2026 09:10,2,9,Bellandur,Indiranagar,14.6,108,Gridlock,Light Rain,Android,Budget,78,6,44,0.9,219,1.56,341,-29,Ride_Accepted
65f64014,30-05-2026 10:23,5,10,Marathahalli,HSR Layout,14.8,147,Gridlock,Heavy Downpour,iOS,Mid-Range,50,3,29,0.9,222,2,443,-22,User_Abandoned_App
f0078fc2,18-07-2026 21:24,5,21,Hebbal,Electronic City,18.3,59,Free-Flow,Clear,Android,Mid-Range,100,2,10,0.6,274.5,1,273,11,Ride_Accepted
063a8c0d,27-06-2026 00:31,5,0,Bellandur,Marathahalli,2.9,10,Free-Flow,Clear,Android,Budget,51,4,21,0.7,43.5,1.02,44,-6,User_Abandoned_App
0426de59,06-03-2026 17:14,4,17,Indiranagar,Marathahalli,3.3,14,Heavy,Clear,Android,Premium,97,2,9,0.69,49.5,1.35,67,6,User_Abandoned_App
e46eca67,09-05-2026 18:43,5,18,Indiranagar,Malleshwaram,22.7,172,Gridlock,Clear,Android,Budget,2,2,4,0.54,340.5,1.35,459,4,Ride_Accepted
b248390a,03-04-2026 08:14,4,8,Indiranagar,Marathahalli,16.2,119,Gridlock,Clear,iOS,Mid-Range,36,6,6,0.84,243,1.46,354,-3,Ride_Accepted
0f5e3519,11-06-2026 08:29,3,8,Malleshwaram,Hebbal,14,76,Heavy,Clear,Android,Premium,1,2,32,0.9,210,1.6,335,-15,Ride_Accepted
51b33cc6,03-03-2026 18:23,1,18,Koramangala,Hebbal,8.6,64,Heavy,Heavy Downpour,iOS,Premium,38,2,22,0.9,129,1.94,251,9,Ride_Accepted
d89fd689,13-07-2026 15:45,0,15,Whitefield,HSR Layout,4.4,23,Free-Flow,Heavy Downpour,Android,Mid-Range,88,8,33,0.52,66,1.38,91,3,User_Abandoned_App
f0083591,12-07-2026 18:20,6,18,Malleshwaram,Whitefield,6.9,38,Heavy,Clear,iOS,Premium,36,4,41,0.67,103.5,1.38,143,-9,User_Abandoned_App
85f9d881,16-04-2026 12:50,3,12,Whitefield,Marathahalli,9.8,30,Free-Flow,Clear,iOS,Premium,81,3,46,0.82,147,1.26,185,3,User_Abandoned_App
d85a55ff,29-04-2026 07:38,2,7,Electronic City,Koramangala,9,23,Free-Flow,Clear,Android,Mid-Range,15,3,11,0.61,135,1.05,142,23,Ride_Accepted
4b51a8dd,06-08-2026 18:10,3,18,Indiranagar,HSR Layout,7.3,45,Heavy,Light Rain,iOS,Premium,38,1,24,0.89,109.5,1.45,159,4,User_Abandoned_App
db54cf2b,20-04-2026 10:15,0,10,HSR Layout,Whitefield,15.3,96,Heavy,Clear,iOS,Premium,29,2,42,0.69,229.5,1.26,288,5,User_Abandoned_App
a97f4317,11-03-2026 08:54,2,8,Hebbal,Whitefield,7.2,57,Gridlock,Light Rain,Android,Budget,2,4,19,0.82,108,1.68,181,-8,Ride_Accepted
327dc8fc,22-04-2026 07:07,2,7,Peenya,Electronic City,7.2,29,Moderate,Clear,Android,Mid-Range,83,1,36,0.54,108,1.08,116,4,Ride_Accepted
a380f173,11-07-2026 18:55,5,18,Hebbal,Marathahalli,9.9,75,Gridlock,Light Rain,Android,Mid-Range,93,8,47,0.9,148.5,1.54,229,17,Ride_Accepted
053e6819,29-05-2026 15:05,4,15,HSR Layout,Marathahalli,11.1,32,Light,Clear,iOS,Mid-Range,51,1,8,0.9,166.5,1.14,191,5,Ride_Accepted
da6906dd,14-03-2026 16:27,5,16,Peenya,Marathahalli,17.7,52,Light,Clear,Android,Mid-Range,6,2,3,0.68,265.5,1.01,269,8,Ride_Accepted
dff6b25f,03-04-2026 14:28,4,14,Electronic City,Hebbal,9.5,67,Light,Thunderstorm,Android,Budget,75,4,7,0.67,142.5,1.81,258,-35,Ride_Accepted
00b94b98,12-04-2026 20:22,6,20,HSR Layout,Electronic City,11.5,92,Gridlock,Clear,Android,Premium,8,8,13,0.48,172.5,2,345,-35,Ride_Accepted
4b273493,26-06-2026 04:31,4,4,Indiranagar,Koramangala,15,46,Free-Flow,Clear,Android,Mid-Range,52,4,11,0.77,225,1.07,240,-11,Ride_Accepted
be31facb,14-07-2026 14:33,1,14,HSR Layout,Malleshwaram,21.5,64,Light,Clear,Android,Budget,31,7,11,0.35,322.5,0.91,292,2,Ride_Accepted
5338abee,11-06-2026 18:22,3,18,Indiranagar,Malleshwaram,10,78,Gridlock,Clear,Android,Budget,35,10,3,0.81,150,1.48,223,5,User_Abandoned_App
7f19c1e3,29-04-2026 05:33,2,5,HSR Layout,Indiranagar,16.8,54,Light,Clear,Android,Premium,36,2,30,0.86,252,1.16,292,-13,Ride_Accepted
d36ef357,03-04-2026 16:47,4,16,HSR Layout,Hebbal,13.5,37,Light,Light Rain,Android,Budget,1,2,26,0.77,202.5,1.08,218,8,Ride_Accepted
24d794d0,15-08-2026 07:17,5,7,Bellandur,Peenya,10.9,30,Light,Clear,iOS,Premium,71,1,8,0.35,163.5,1.13,184,-21,User_Abandoned_App
505d43be,03-06-2026 19:34,2,19,Hebbal,Bellandur,7,53,Gridlock,Light Rain,iOS,Premium,50,4,15,0.9,105,1.74,183,12,Ride_Accepted
cdcec7d8,18-07-2026 14:41,5,14,Whitefield,Indiranagar,8.1,37,Moderate,Clear,iOS,Premium,74,3,12,0.74,121.5,1.18,143,-20,Ride_Accepted
411bceff,20-04-2026 10:07,0,10,Malleshwaram,Indiranagar,6.7,39,Heavy,Clear,iOS,Premium,95,2,13,0.44,100.5,1.35,136,10,Ride_Accepted
ab9fd131,28-03-2026 05:16,5,5,Bellandur,Peenya,11.8,36,Free-Flow,Light Rain,Android,Mid-Range,92,1,6,0.84,177,0.96,170,9,Ride_Accepted
8.89E+60,17-04-2026 18:47,4,18,Whitefield,Koramangala,9.4,73,Gridlock,Clear,iOS,Premium,74,4,18,0.68,141,1.51,212,12,User_Abandoned_App
7e476768,02-04-2026 08:36,3,8,Bellandur,Electronic City,13.8,104,Gridlock,Light Rain,iOS,Premium,11,2,14,0.58,207,1.49,308,4,Cancelled_By_Driver
ca3983cb,23-04-2026 14:17,3,14,Koramangala,Electronic City,18.8,54,Free-Flow,Clear,Android,Mid-Range,30,2,36,0.9,282,1.07,302,-5,Ride_Accepted
63226617,06-03-2026 16:46,4,16,Peenya,Hebbal,6.8,33,Free-Flow,Heavy Downpour,iOS,Mid-Range,81,3,8,0.86,102,1.52,155,36,Ride_Accepted
1a0321d4,06-05-2026 14:04,2,14,Indiranagar,Peenya,17.3,49,Free-Flow,Light Rain,Android,Mid-Range,99,1,14,0.69,259.5,1.07,277,-16,Ride_Accepted
fe70d944,16-03-2026 07:43,0,7,Malleshwaram,Marathahalli,7.4,25,Light,Clear,iOS,Premium,17,2,4,0.67,111,1.16,128,26,User_Abandoned_App
32107777,19-08-2026 05:19,2,5,Bellandur,Electronic City,29.2,88,Free-Flow,Light Rain,iOS,Premium,93,3,28,0.9,438,1.25,547,-10,Ride_Accepted
7896ed74,09-08-2026 08:01,6,8,Bellandur,Marathahalli,10.5,46,Moderate,Clear,iOS,Mid-Range,44,1,44,0.53,157.5,0.99,156,-42,Ride_Accepted
207dacf4,01-07-2026 06:30,2,6,Electronic City,Whitefield,13.4,37,Free-Flow,Light Rain,iOS,Premium,20,1,14,0.9,201,1.24,250,-29,Ride_Accepted
5c63ee3a,14-06-2026 16:04,6,16,HSR Layout,Peenya,5.5,26,Moderate,Light Rain,Android,Budget,36,4,15,0.6,82.5,0.92,76,19,Ride_Accepted
2589329e,02-06-2026 14:54,1,14,Koramangala,Peenya,9.7,27,Free-Flow,Clear,Android,Premium,57,5,31,0.74,145.5,1.16,169,-5,Ride_Accepted
f38a50a3,05-03-2026 22:31,3,22,Malleshwaram,Hebbal,27.9,85,Free-Flow,Clear,iOS,Premium,74,4,41,0.75,418.5,1.2,502,9,Ride_Accepted
4b284bfa,08-08-2026 07:15,5,7,Malleshwaram,Hebbal,12.2,40,Light,Clear,Android,Mid-Range,75,3,7,0.9,183,1.11,203,-7,Ride_Accepted
44c3e88f,24-04-2026 16:31,4,16,Peenya,Whitefield,8.4,34,Free-Flow,Clear,Android,Mid-Range,70,3,33,0.9,126,1.18,148,-22,Ride_Accepted
ffa7721b,22-03-2026 12:25,6,12,Malleshwaram,Whitefield,24.8,74,Light,Light Rain,Android,Premium,25,2,41,0.68,372,1.06,394,-27,Ride_Accepted
43b084ff,19-03-2026 08:34,3,8,Marathahalli,Malleshwaram,5.9,54,Gridlock,Heavy Downpour,Android,Mid-Range,51,4,26,0.58,88.5,2.02,179,16,Ride_Accepted
fd2acec8,28-05-2026 11:36,3,11,Malleshwaram,Whitefield,8.8,30,Free-Flow,Clear,Android,Mid-Range,62,2,36,0.8,132,1.05,139,-11,Ride_Accepted
de5e90ac,18-06-2026 18:40,3,18,Bellandur,Whitefield,3.9,31,Gridlock,Clear,Android,Premium,93,7,27,0.43,58.5,1.61,94,-4,User_Abandoned_App
13f723c0,06-06-2026 09:55,5,9,Marathahalli,HSR Layout,6.2,35,Heavy,Clear,iOS,Premium,60,2,7,0.84,93,1.61,150,1,Ride_Accepted
27d616e2,25-03-2026 09:06,2,9,Whitefield,Koramangala,17.9,106,Heavy,Light Rain,iOS,Premium,82,1,13,0.9,268.5,1.51,406,-8,User_Abandoned_App
31544d8b,21-07-2026 18:08,1,18,HSR Layout,Indiranagar,16.8,128,Gridlock,Clear,Android,Mid-Range,33,10,7,0.34,252,1.54,387,-6,User_Abandoned_App
65d1b717,30-06-2026 09:52,1,9,Marathahalli,Peenya,20.3,152,Gridlock,Clear,Android,Budget,75,3,15,0.65,304.5,1.34,407,15,User_Abandoned_App
726c069c,10-08-2026 08:28,0,8,Whitefield,Koramangala,20.6,92,Moderate,Clear,iOS,Premium,46,3,12,0.71,309,1.07,330,4,Ride_Accepted
27620ffd,08-08-2026 08:08,5,8,Koramangala,Electronic City,8.9,69,Gridlock,Clear,Android,Budget,72,4,40,0.83,133.5,1.5,200,14,Ride_Accepted
a34816c0,25-03-2026 16:43,2,16,Hebbal,Indiranagar,9.1,28,Light,Light Rain,Android,Mid-Range,27,1,13,0.57,136.5,1.02,139,-6,Ride_Accepted
0df9af3f,10-04-2026 18:16,4,18,Indiranagar,Marathahalli,12.4,73,Heavy,Clear,Android,Mid-Range,18,1,30,0.34,186,1.24,230,-42,Ride_Accepted
e3206f53,20-03-2026 17:06,4,17,Bellandur,Peenya,5.5,41,Gridlock,Clear,iOS,Premium,93,5,15,0.71,82.5,1.52,125,18,User_Abandoned_App
ca31cb41,17-08-2026 15:38,0,15,Marathahalli,Electronic City,9.7,26,Free-Flow,Clear,Android,Budget,26,1,39,0.53,145.5,0.96,139,11,User_Abandoned_App
