Query_ID,Query_Timestamp,Day_of_Week,Hour_of_Day,Pickup_Hub,Drop_Hub,Base_Distance_KM,Est_Ride_Duration_Min,Traffic_Condition,Weather_Condition,User_Device_OS,Device_Model_Tier,Battery_Level_Pct,App_Open_Count_Last_1hr,User_Account_Tenure_Months,Historical_Acceptance_Rate,Legal_Meter_Fare_INR,Surge_Multiplier_Applied,App_Quoted_Fare_INR,Competitor_Price_Diff_INR,Final_Ride_Status
13863207,2026-03-26 05:47:00,3,5,HSR_Layout,Malleshwaram,4.8,11,Free_Flow,Clear,Android,Budget,39,3,14,0.51,72.0,0.91,65.0,-29.0,User_Abandoned_App
5c561a8a,2026-05-07 05:24:00,3,5,HSR_Layout,Malleshwaram,4.5,22,Moderate,Clear,iOS,Premium,18,1,11,0.81,67.5,1.18,80.0,2.0,Ride_Accepted
c14dcf3b,2026-06-03 14:45:00,2,14,Electronic_City,Koramangala,15.3,45,Free_Flow,Clear,Android,Mid_Range,25,3,39,0.72,229.5,0.98,224.0,-20.0,User_Abandoned_App
413a4fa4,2026-07-05 04:59:00,6,4,HSR_Layout,Electronic_City,11.3,26,Free_Flow,Clear,Android,Mid_Range,24,4,34,0.87,169.5,1.06,179.0,-24.0,Ride_Accepted
eb16d1b5,2026-06-28 12:56:00,6,12,Whitefield,Electronic_City,14.6,69,Moderate,Clear,Android,Premium,39,3,8,0.75,219.0,1.28,281.0,-30.0,Ride_Accepted
6f49a6e1,2026-06-17 17:32:00,2,17,Bellandur,Malleshwaram,27.3,167,Heavy,Clear,Android,Budget,26,6,4,0.43,409.5,1.25,514.0,22.0,Cancelled_By_Driver
5a3245e1,2026-03-15 11:39:00,6,11,Marathahalli,Malleshwaram,18.3,83,Moderate,Clear,Android,Mid_Range,92,2,3,0.62,274.5,0.99,272.0,37.0,Ride_Accepted
365c8221,2026-03-20 18:30:00,4,18,Peenya,Malleshwaram,22.1,165,Gridlock,Clear,iOS,Premium,38,6,27,0.81,331.5,1.62,538.0,-6.0,User_Abandoned_App
637498a9,2026-06-25 18:05:00,3,18,Koramangala,Indiranagar,35.0,180,Heavy,Clear,Android,Mid_Range,7,2,18,0.85,525.0,1.38,723.0,-25.0,Ride_Accepted
b2450e5a,2026-03-06 02:24:00,4,2,Marathahalli,Whitefield,9.5,27,Free_Flow,Light_Rain,Android,Premium,71,2,1,0.59,142.5,1.19,169.0,17.0,Cancelled_By_Driver
66780042,2026-05-22 06:09:00,4,6,Bellandur,Marathahalli,11.7,34,Free_Flow,Clear,Android,Budget,54,3,11,0.81,175.5,1.08,190.0,10.0,User_Abandoned_App
bfc62b6e,2026-05-12 19:13:00,1,19,Hebbal,Marathahalli,10.3,74,Gridlock,Clear,Android,Budget,34,2,13,0.9,154.5,1.46,225.0,15.0,Ride_Accepted
a75498be,2026-03-19 15:56:00,3,15,Peenya,Bellandur,4.7,20,Moderate,Clear,Android,Budget,17,2,26,0.77,70.5,0.96,68.0,-2.0,Ride_Accepted
7a1df327,2026-06-15 17:58:00,0,17,Electronic_City,Koramangala,6.6,51,Gridlock,Clear,iOS,Premium,10,5,42,0.54,99.0,2.17,215.0,2.0,Ride_Accepted
75eca461,2026-04-12 12:53:00,6,12,Hebbal,Koramangala,11.3,34,Light,Clear,Android,Budget,37,2,25,0.9,169.5,0.95,161.0,-18.0,Ride_Accepted
80c97f68,2026-07-17 12:46:00,4,12,Whitefield,Koramangala,21.1,95,Moderate,Clear,iOS,Mid_Range,81,3,15,0.81,316.5,1.04,330.0,-27.0,Ride_Accepted
26dfbf36,2026-07-09 09:58:00,3,9,Bellandur,Whitefield,21.9,161,Gridlock,Clear,Android,Budget,20,2,30,0.6,328.5,1.33,436.0,9.0,Ride_Accepted
d943f853,2026-05-22 18:35:00,4,18,Peenya,Bellandur,16.1,74,Moderate,Clear,Android,Mid_Range,20,2,22,0.1,241.50000000000003,1.06,256.0,-19.0,Ride_Accepted
f839a8e1,2026-04-22 17:40:00,2,17,Electronic_City,Whitefield,12.2,76,Heavy,Clear,Android,Mid_Range,22,4,1,0.68,183.0,1.2,219.0,23.0,User_Abandoned_App
fda44bc5,2026-05-29 07:28:00,4,7,Koramangala,Whitefield,4.3,11,Free_Flow,Clear,iOS,Mid_Range,71,1,26,0.52,64.5,0.95,61.0,-32.0,Ride_Accepted
0d63c0cf,2026-04-03 07:27:00,4,7,Koramangala,Whitefield,13.5,45,Free_Flow,Clear,Android,Mid_Range,63,1,26,0.9,202.5,1.08,219.0,-14.0,User_Abandoned_App
db51abe2,2026-08-12 08:57:00,2,8,Malleshwaram,Whitefield,8.8,69,Gridlock,Clear,Android,Mid_Range,22,4,8,0.74,132.0,1.4,185.0,7.0,User_Abandoned_App
d09e160b,2026-04-27 22:42:00,0,22,Whitefield,HSR_Layout,18.2,85,Moderate,Clear,Android,Budget,53,3,43,0.9,273.0,1.04,283.0,8.0,User_Abandoned_App
74e928eb,2026-05-17 13:17:00,6,13,HSR_Layout,Marathahalli,6.4,22,Free_Flow,Clear,Android,Mid_Range,100,1,30,0.41,96.0,1.06,102.0,-9.0,Ride_Accepted
6f63c43a,2026-05-27 12:00:00,2,12,Bellandur,Electronic_City,6.3,21,Free_Flow,Clear,Android,Budget,52,4,27,0.36,94.5,0.9,85.0,22.0,Ride_Accepted
5163bed7,2026-05-05 17:50:00,1,17,Electronic_City,Whitefield,16.8,101,Heavy,Clear,Android,Premium,25,1,38,0.6,252.0,1.31,330.0,13.0,User_Abandoned_App
76e1b43a,2026-03-28 09:47:00,5,9,Electronic_City,Whitefield,4.8,29,Heavy,Clear,Android,Mid_Range,61,2,22,0.9,72.0,1.34,97.0,20.0,Ride_Accepted
4ba0afda,2026-08-01 10:47:00,5,10,HSR_Layout,Malleshwaram,12.4,94,Gridlock,Clear,iOS,Premium,50,6,27,0.74,186.0,1.45,269.0,14.0,User_Abandoned_App
2d0ad3f9,2026-07-23 11:38:00,3,11,HSR_Layout,Indiranagar,4.2,18,Free_Flow,Clear,iOS,Premium,80,2,2,0.48,63.0,1.12,70.0,14.0,Ride_Accepted
f8bdda64,2026-08-02 15:02:00,6,15,Hebbal,HSR_Layout,18.0,51,Free_Flow,Clear,Android,Mid_Range,61,5,1,0.9,270.0,1.11,299.0,-28.0,User_Abandoned_App
01c11745,2026-05-22 06:47:00,4,6,Peenya,HSR_Layout,12.4,36,Light,Clear,Android,Premium,8,2,44,0.58,186.0,1.1,204.0,-13.0,Ride_Accepted
0f501dda,2026-05-17 07:11:00,6,7,Hebbal,HSR_Layout,8.5,27,Light,Clear,Android,Budget,6,2,3,0.59,127.5,0.99,126.0,-35.0,Ride_Accepted
a9ba4691,2026-06-15 16:35:00,0,16,Indiranagar,Hebbal,9.2,31,Free_Flow,Clear,Android,Mid_Range,51,2,1,0.66,138.0,0.97,134.0,-0.0,Ride_Accepted
475bcd6a,2026-07-17 04:09:00,4,4,Indiranagar,Hebbal,9.3,44,Light,Heavy_Downpour,Android,Mid_Range,44,4,43,0.61,139.5,1.63,227.0,25.0,Ride_Accepted
e3b00581,2026-04-25 12:18:00,5,12,Whitefield,Peenya,5.6,26,Moderate,Clear,iOS,Premium,60,2,42,0.42,84.0,1.09,92.0,-5.0,Ride_Accepted
80b09de0,2026-03-04 17:02:00,2,17,Malleshwaram,Hebbal,18.2,173,Gridlock,Heavy_Downpour,Android,Mid_Range,94,5,35,0.69,273.0,1.98,541.0,31.0,Cancelled_By_Driver
d0dbdf3f,2026-06-27 05:28:00,5,5,Bellandur,Peenya,9.1,23,Free_Flow,Clear,iOS,Premium,31,2,18,0.82,136.5,1.26,171.0,0.0,Ride_Accepted
e98dd662,2026-05-16 19:06:00,5,19,Electronic_City,Peenya,19.9,148,Gridlock,Clear,iOS,Premium,20,6,6,0.64,298.5,1.55,462.0,-18.0,Ride_Accepted
9d134649,2026-08-14 08:34:00,4,8,Peenya,Peenya,5.1,42,Gridlock,Clear,iOS,Mid_Range,21,3,24,0.6,76.5,1.38,106.0,-16.0,User_Abandoned_App
7a9dcdf6,2026-07-05 09:24:00,6,9,Koramangala,Peenya,9.2,58,Heavy,Light_Rain,Android,Premium,48,1,2,0.44,138.0,1.44,198.0,-14.0,User_Abandoned_App
12438686,2026-07-26 09:40:00,6,9,Koramangala,HSR_Layout,14.8,95,Moderate,Heavy_Downpour,Android,Mid_Range,58,2,44,0.75,222.0,1.6,356.0,50.0,Ride_Accepted
74b1aa6d,2026-03-24 08:19:00,1,8,Marathahalli,Malleshwaram,10.4,63,Heavy,Clear,Android,Budget,66,1,42,0.84,156.0,1.23,192.0,-4.0,Ride_Accepted
44105585,2026-06-12 14:32:00,4,14,HSR_Layout,Indiranagar,19.6,60,Light,Clear,iOS,Premium,39,4,16,0.59,294.0,1.21,355.0,17.0,Ride_Accepted
4afbc5b0,2026-05-26 16:26:00,1,16,Whitefield,Electronic_City,6.3,25,Moderate,Clear,iOS,Premium,90,1,21,0.47,94.5,1.15,109.0,5.0,Ride_Accepted
75af4c8c,2026-05-28 15:36:00,3,15,Marathahalli,Hebbal,9.9,31,Light,Clear,Android,Mid_Range,36,2,19,0.9,148.5,1.15,171.0,-29.0,User_Abandoned_App
aa3a4177,2026-04-20 14:00:00,0,14,Marathahalli,Hebbal,6.3,27,Moderate,Clear,Android,Mid_Range,60,1,17,0.75,94.5,0.96,91.0,-32.0,Ride_Accepted
26e753b8,2026-08-01 09:46:00,5,9,Malleshwaram,Hebbal,8.5,64,Gridlock,Clear,Android,Budget,54,2,3,0.54,127.5,1.38,176.0,14.0,Ride_Accepted
56deb366,2026-04-02 07:04:00,3,7,Bellandur,Marathahalli,31.3,94,Light,Clear,Android,Premium,100,2,30,0.82,469.5,1.19,561.0,32.0,Ride_Accepted
cb1ad73e,2026-04-23 08:53:00,3,8,Electronic_City,Peenya,10.9,65,Heavy,Clear,Android,Premium,20,3,4,0.61,163.5,1.29,211.0,-21.0,User_Abandoned_App
b9343771,2026-05-13 06:23:00,2,6,Peenya,Indiranagar,2.0,9,Free_Flow,Clear,iOS,Premium,78,2,43,0.89,30.0,1.09,33.0,15.0,Ride_Accepted
8c302b64,2026-06-23 06:30:00,1,6,Koramangala,Peenya,10.9,28,Free_Flow,Clear,Android,Mid_Range,4,1,4,0.65,163.5,0.91,149.0,-0.0,Ride_Accepted
c7cfcbb0,2026-03-29 06:46:00,6,6,Koramangala,Electronic_City,13.6,42,Free_Flow,Clear,Android,Budget,2,1,19,0.9,204.0,1.05,214.0,-2.0,User_Abandoned_App
290dbf67,2026-04-15 11:32:00,2,11,Koramangala,Bellandur,10.4,30,Free_Flow,Clear,iOS,Premium,35,5,40,0.84,156.0,1.24,193.0,20.0,Ride_Accepted
f7b00a79,2026-05-26 17:45:00,1,17,Indiranagar,Whitefield,12.1,92,Gridlock,Clear,Android,Budget,3,14,46,0.86,181.5,1.88,342.0,20.0,Cancelled_By_Driver
23137c83,2026-04-23 15:17:00,3,15,Bellandur,Koramangala,4.2,17,Moderate,Clear,Android,Budget,11,4,10,0.54,63.0,1.32,83.0,16.0,Ride_Accepted
efc733e1,2026-06-30 22:01:00,1,22,Whitefield,Marathahalli,5.5,14,Free_Flow,Light_Rain,Android,Premium,77,1,35,0.86,82.5,1.16,95.0,24.0,Cancelled_By_Driver
50971723,2026-04-15 11:16:00,2,11,Koramangala,Bellandur,6.3,14,Free_Flow,Clear,iOS,Premium,20,1,18,0.75,94.5,1.24,117.0,-26.0,Ride_Accepted
9ad8d461,2026-03-08 07:57:00,6,7,Malleshwaram,Bellandur,17.6,50,Free_Flow,Clear,Android,Budget,18,2,14,0.62,264.0,0.94,249.0,22.0,Cancelled_By_Driver
a775bbb7,2026-07-02 06:36:00,3,6,Koramangala,HSR_Layout,12.1,41,Light,Clear,Android,Premium,30,3,29,0.9,181.5,1.23,224.0,-11.0,User_Abandoned_App
613abea1,2026-03-31 02:38:00,1,2,Whitefield,Marathahalli,6.1,17,Free_Flow,Clear,iOS,Premium,94,1,14,0.62,91.5,1.18,108.0,18.0,Ride_Accepted
c2a26b4a,2026-07-05 14:47:00,6,14,Indiranagar,Koramangala,5.3,16,Free_Flow,Clear,Android,Mid_Range,29,2,3,0.85,79.5,1.16,92.0,-19.0,User_Abandoned_App
4174fa36,2026-07-21 03:04:00,1,3,Malleshwaram,Koramangala,11.2,73,Moderate,Heavy_Downpour,iOS,Premium,36,6,31,0.53,168.0,1.49,251.0,-4.0,Ride_Accepted
ff515436,2026-05-26 19:13:00,1,19,Marathahalli,Electronic_City,8.1,61,Gridlock,Clear,iOS,Premium,42,1,1,0.54,121.5,1.49,181.0,-21.0,User_Abandoned_App
a59e96a7,2026-08-24 17:18:00,0,17,Whitefield,HSR_Layout,18.8,116,Heavy,Clear,iOS,Mid_Range,47,2,37,0.9,282.0,1.34,377.0,-9.0,Ride_Accepted
3e83884e,2026-07-15 19:41:00,2,19,Marathahalli,Peenya,12.5,140,Gridlock,Thunderstorm,Android,Budget,67,1,8,0.72,187.5,2.19,411.0,-5.0,User_Abandoned_App
2c8d34b5,2026-07-23 12:14:00,3,12,HSR_Layout,Bellandur,12.7,35,Free_Flow,Clear,Android,Mid_Range,70,2,41,0.46,190.5,0.98,186.0,-16.0,User_Abandoned_App
653af925,2026-05-19 15:04:00,1,15,Hebbal,Bellandur,17.3,52,Free_Flow,Clear,iOS,Premium,2,2,22,0.52,259.5,1.15,298.0,-9.0,Ride_Accepted
d766fd8b,2026-07-26 06:50:00,6,6,Koramangala,HSR_Layout,20.7,63,Free_Flow,Clear,Android,Budget,34,2,28,0.5,310.5,0.94,291.0,-23.0,User_Abandoned_App
8dcd8fc0,2026-08-26 03:30:00,2,3,Whitefield,Malleshwaram,12.8,37,Free_Flow,Clear,Android,Mid_Range,28,2,7,0.53,192.0,0.94,181.0,28.0,Cancelled_By_Driver
8e74a87c,2026-06-18 19:22:00,3,19,Hebbal,HSR_Layout,8.9,53,Heavy,Clear,Android,Budget,95,2,1,0.66,133.5,1.22,162.0,-42.0,Ride_Accepted
7d5601df,2026-03-07 06:33:00,5,6,Peenya,Whitefield,11.9,38,Free_Flow,Clear,Android,Premium,72,1,11,0.9,178.5,1.28,229.0,11.0,Cancelled_By_Driver
15ffa4ed,2026-07-02 06:47:00,3,6,Malleshwaram,Electronic_City,8.2,27,Free_Flow,Light_Rain,Android,Budget,80,2,20,0.76,122.99999999999999,1.04,127.0,-28.0,Ride_Accepted
4a065cca,2026-03-09 16:27:00,0,16,Bellandur,Hebbal,17.0,55,Free_Flow,Clear,Android,Mid_Range,42,2,38,0.9,255.0,1.05,267.0,5.0,User_Abandoned_App
e0b888d7,2026-06-06 10:51:00,5,10,HSR_Layout,Koramangala,11.1,82,Gridlock,Clear,Android,Mid_Range,87,3,17,0.78,166.5,1.52,254.0,-3.0,Ride_Accepted
ef9706e4,2026-05-12 17:29:00,1,17,Peenya,Bellandur,16.5,158,Gridlock,Heavy_Downpour,Android,Budget,37,4,28,0.77,247.5,2.04,504.0,-18.0,User_Abandoned_App
a26f081b,2026-04-07 09:07:00,1,9,Peenya,Koramangala,11.8,67,Heavy,Clear,iOS,Premium,60,1,7,0.9,177.0,1.53,271.0,-10.0,User_Abandoned_App
bf987572,2026-07-28 07:18:00,1,7,HSR_Layout,Hebbal,5.2,16,Free_Flow,Clear,Android,Mid_Range,5,2,42,0.9,78.0,1.05,82.0,9.0,Ride_Accepted
581d6342,2026-08-16 13:44:00,6,13,Marathahalli,HSR_Layout,8.2,23,Light,Clear,Android,Mid_Range,81,3,36,0.9,122.99999999999999,1.18,145.0,-22.0,Ride_Accepted
3ec36793,2026-05-07 17:34:00,3,17,Whitefield,Hebbal,10.4,76,Gridlock,Clear,iOS,Mid_Range,89,4,19,0.61,156.0,1.43,223.0,-14.0,Ride_Accepted
7320632d,2026-07-26 07:10:00,6,7,Electronic_City,Malleshwaram,7.4,21,Free_Flow,Clear,Android,Mid_Range,48,4,11,0.71,111.0,1.0,111.0,7.0,User_Abandoned_App
f125ce81,2026-08-27 19:38:00,3,19,Koramangala,HSR_Layout,14.5,88,Heavy,Clear,Android,Premium,87,2,34,0.73,217.5,1.45,315.0,-31.0,User_Abandoned_App
e55ab095,2026-03-21 07:33:00,5,7,Malleshwaram,Hebbal,14.3,35,Free_Flow,Light_Rain,Android,Premium,24,3,11,0.45,214.5,1.08,232.0,6.0,Ride_Accepted
aecd1a84,2026-03-27 19:45:00,4,19,Indiranagar,Koramangala,21.4,169,Gridlock,Clear,iOS,Premium,7,1,21,0.9,321.0,1.62,521.0,-4.0,User_Abandoned_App
db228394,2026-08-25 06:47:00,1,6,Whitefield,Marathahalli,13.4,44,Free_Flow,Clear,iOS,Premium,80,2,13,0.82,201.0,1.25,251.0,-8.0,User_Abandoned_App
6163b0e7,2026-05-15 06:23:00,4,6,Koramangala,Peenya,11.3,71,Light,Thunderstorm,Android,Mid_Range,70,5,31,0.62,169.5,1.81,307.0,20.0,User_Abandoned_App
b13d9213,2026-05-13 07:10:00,2,7,Whitefield,Indiranagar,5.4,20,Free_Flow,Clear,iOS,Mid_Range,62,2,29,0.6,81.0,1.07,87.0,21.0,Ride_Accepted
bd85df17,2026-07-08 09:52:00,2,9,Peenya,Whitefield,6.7,51,Gridlock,Clear,iOS,Premium,65,6,27,0.51,100.5,1.67,168.0,2.0,Ride_Accepted
0a2e3cc7,2026-06-26 11:59:00,4,11,Electronic_City,Koramangala,8.8,27,Free_Flow,Clear,Android,Budget,83,2,18,0.68,132.0,0.96,127.0,42.0,Cancelled_By_Driver
76922248,2026-05-26 15:06:00,1,15,Indiranagar,Malleshwaram,6.8,31,Free_Flow,Heavy_Downpour,Android,Premium,58,7,42,0.61,102.0,1.67,171.0,6.0,Ride_Accepted
37be318f,2026-03-23 08:57:00,0,8,Whitefield,HSR_Layout,5.3,31,Heavy,Clear,Android,Premium,32,1,10,0.33,79.5,1.38,110.0,-4.0,Ride_Accepted
aa0fef64,2026-07-28 11:11:00,1,11,Koramangala,Hebbal,13.9,43,Free_Flow,Clear,iOS,Mid_Range,98,3,40,0.9,208.5,1.08,224.0,-4.0,Ride_Accepted
3325900a,2026-05-09 06:13:00,5,6,Indiranagar,HSR_Layout,14.4,38,Free_Flow,Clear,Android,Mid_Range,7,2,24,0.44,216.0,0.98,211.0,-5.0,Ride_Accepted
f320fa39,2026-06-16 15:19:00,1,15,Indiranagar,Whitefield,17.3,74,Moderate,Clear,Android,Mid_Range,93,4,10,0.56,259.5,1.09,282.0,12.0,Ride_Accepted
601ea36d,2026-03-15 19:31:00,6,19,Bellandur,Whitefield,7.1,45,Heavy,Clear,iOS,Premium,56,5,34,0.37,106.5,1.4,149.0,7.0,Ride_Accepted
1ca6e94c,2026-08-14 09:33:00,4,9,Malleshwaram,Koramangala,6.4,36,Heavy,Clear,Android,Budget,56,4,35,0.67,96.0,1.12,107.0,-14.0,Ride_Accepted
9f8b79b7,2026-03-10 13:57:00,1,13,Peenya,Whitefield,11.0,32,Free_Flow,Clear,Android,Mid_Range,56,2,25,0.9,165.0,1.03,170.0,0.0,Ride_Accepted
3d27060a,2026-04-04 17:47:00,5,17,Bellandur,Peenya,6.1,37,Heavy,Light_Rain,Android,Mid_Range,92,3,14,0.84,91.5,1.31,120.0,19.0,User_Abandoned_App
315d296a,2026-03-13 18:23:00,4,18,Koramangala,Peenya,8.0,32,Moderate,Clear,Android,Mid_Range,7,4,43,0.9,120.0,1.48,178.0,6.0,Cancelled_By_Driver
7dcf7842,2026-05-03 11:46:00,6,11,Koramangala,Peenya,7.2,21,Free_Flow,Clear,iOS,Premium,74,3,20,0.61,108.0,1.11,119.0,-12.0,Ride_Accepted
02445665,2026-04-22 19:36:00,2,19,Marathahalli,HSR_Layout,5.1,32,Heavy,Clear,iOS,Mid_Range,85,2,20,0.34,76.5,1.38,105.0,25.0,Ride_Accepted
f43f004b,2026-05-01 15:58:00,4,15,Whitefield,HSR_Layout,8.0,62,Moderate,Thunderstorm,Android,Budget,25,2,29,0.87,120.0,1.84,221.0,-13.0,Ride_Accepted
ae2e9ee9,2026-08-13 09:28:00,3,9,Whitefield,Electronic_City,7.0,32,Moderate,Clear,Android,Premium,71,2,32,0.53,105.0,1.14,119.0,-20.0,Ride_Accepted
d137f49d,2026-03-07 16:24:00,5,16,Marathahalli,Koramangala,15.0,69,Moderate,Clear,iOS,Premium,56,3,33,0.82,225.0,1.26,284.0,-13.0,Ride_Accepted
63860ced,2026-07-29 18:20:00,2,18,Hebbal,Bellandur,18.7,139,Gridlock,Clear,Android,Budget,87,4,33,0.59,280.5,1.34,377.0,-10.0,User_Abandoned_App
fa74d5ce,2026-05-05 16:25:00,1,16,HSR_Layout,Bellandur,10.1,27,Free_Flow,Clear,Android,Premium,77,1,34,0.74,151.5,1.03,155.0,25.0,Ride_Accepted
4575b65c,2026-07-12 16:35:00,6,16,Whitefield,Hebbal,14.5,62,Moderate,Clear,Android,Mid_Range,61,3,40,0.63,217.5,0.92,200.0,-22.0,Ride_Accepted
599285a8,2026-04-08 10:49:00,2,10,HSR_Layout,Indiranagar,7.9,64,Gridlock,Clear,iOS,Premium,59,5,21,0.85,118.5,1.77,210.0,1.0,Ride_Accepted
2b295b7e,2026-06-03 19:29:00,2,19,Whitefield,HSR_Layout,4.7,39,Gridlock,Clear,Android,Premium,85,8,15,0.63,70.5,1.7,120.0,17.0,Ride_Accepted
68e6e202,2026-04-10 07:46:00,4,7,Malleshwaram,HSR_Layout,15.9,101,Moderate,Heavy_Downpour,iOS,Premium,20,5,7,0.78,238.5,1.87,446.0,37.0,Ride_Accepted
1d0492f8,2026-06-28 18:09:00,6,18,Hebbal,Marathahalli,23.2,173,Gridlock,Clear,iOS,Premium,81,5,28,0.7,348.0,1.49,520.0,1.0,User_Abandoned_App
b95928c6,2026-06-04 15:17:00,3,15,Electronic_City,Hebbal,4.6,13,Free_Flow,Clear,Android,Mid_Range,95,5,40,0.71,69.0,1.04,72.0,-4.0,Ride_Accepted
a27af696,2026-04-06 08:38:00,0,8,Hebbal,Indiranagar,3.6,7,Moderate,Clear,Android,Mid_Range,40,6,14,0.62,54.0,1.0,54.0,12.0,Ride_Accepted
43fb69e5,2026-07-13 10:56:00,0,10,Koramangala,Electronic_City,12.3,90,Gridlock,Clear,Android,Premium,1,4,14,0.65,184.5,1.83,338.0,35.0,Ride_Accepted
e46d61ee,2026-03-12 15:23:00,3,15,Marathahalli,Whitefield,3.2,11,Free_Flow,Clear,Android,Budget,22,2,19,0.82,48.0,0.99,47.0,3.0,User_Abandoned_App
4b049217,2026-07-14 10:18:00,1,10,Koramangala,Whitefield,6.7,54,Gridlock,Clear,Android,Mid_Range,65,3,38,0.56,100.5,1.52,153.0,-33.0,Ride_Accepted
201e79e9,2026-03-31 09:22:00,1,9,Electronic_City,Indiranagar,3.1,16,Heavy,Clear,iOS,Premium,81,2,46,0.85,46.5,1.48,69.0,-14.0,Ride_Accepted
1c9a53c0,2026-04-05 07:47:00,6,7,Bellandur,Malleshwaram,7.4,37,Light,Heavy_Downpour,Android,Mid_Range,17,2,42,0.54,111.0,1.54,170.0,-1.0,User_Abandoned_App
ce4d4cfb,2026-03-11 19:03:00,2,19,Koramangala,Marathahalli,5.5,35,Heavy,Clear,Android,Premium,54,1,4,0.41,82.5,1.2,99.0,-8.0,Ride_Accepted
671ae8b4,2026-06-30 15:54:00,1,15,Koramangala,Marathahalli,21.3,102,Moderate,Clear,iOS,Premium,38,2,17,0.8,319.5,1.18,379.0,3.0,User_Abandoned_App
943ceb33,2026-05-24 19:08:00,6,19,Koramangala,Whitefield,11.4,69,Heavy,Clear,Android,Mid_Range,87,1,4,0.64,171.0,1.26,215.0,14.0,User_Abandoned_App
bfa74684,2026-03-24 10:15:00,1,10,Indiranagar,Hebbal,6.4,50,Gridlock,Light_Rain,Android,Premium,81,3,26,0.9,96.0,1.74,167.0,14.0,Ride_Accepted
4c6a7033,2026-06-09 19:18:00,1,19,HSR_Layout,Indiranagar,14.0,81,Heavy,Clear,Android,Mid_Range,15,3,35,0.9,210.0,1.33,280.0,-1.0,Ride_Accepted
5f30c1c2,2026-08-17 11:52:00,0,11,Hebbal,Indiranagar,22.0,62,Free_Flow,Clear,Android,Mid_Range,54,1,12,0.71,330.0,1.02,335.0,-26.0,User_Abandoned_App
c1f8fb71,2026-08-21 17:04:00,4,17,Bellandur,Koramangala,7.8,39,Moderate,Clear,iOS,Premium,10,3,17,0.74,117.0,1.12,132.0,34.0,Ride_Accepted
565b04eb,2026-06-01 09:47:00,0,9,Hebbal,Indiranagar,7.6,56,Gridlock,Clear,iOS,Premium,61,5,3,0.58,114.0,1.52,174.0,-6.0,Ride_Accepted
7818835d,2026-07-05 18:37:00,6,18,Malleshwaram,Bellandur,6.3,35,Heavy,Clear,iOS,Premium,55,1,29,0.78,94.5,1.5,142.0,8.0,Cancelled_By_Driver
0cde460c,2026-07-27 12:20:00,0,12,HSR_Layout,Malleshwaram,11.5,46,Moderate,Clear,Android,Mid_Range,93,2,37,0.9,172.5,1.18,204.0,-5.0,User_Abandoned_App
d14fa9f3,2026-07-31 07:25:00,4,7,Bellandur,Electronic_City,20.0,91,Moderate,Clear,iOS,Mid_Range,41,1,12,0.61,300.0,1.02,307.0,-27.0,Ride_Accepted
696899aa,2026-06-18 10:24:00,3,10,Malleshwaram,Koramangala,9.8,44,Moderate,Light_Rain,Android,Budget,59,2,14,0.73,147.0,0.92,136.0,6.0,Ride_Accepted
9a2839ca,2026-08-14 08:22:00,4,8,Peenya,Koramangala,17.4,77,Moderate,Clear,Android,Premium,5,3,2,0.9,261.0,1.24,323.0,-11.0,Ride_Accepted
ceaf1b15,2026-07-13 17:57:00,0,17,Indiranagar,Whitefield,11.8,86,Gridlock,Clear,Android,Mid_Range,30,6,42,0.9,177.0,1.58,279.0,3.0,Ride_Accepted
a904e5c5,2026-06-15 04:41:00,0,4,Koramangala,Malleshwaram,22.1,65,Free_Flow,Clear,Android,Mid_Range,83,5,28,0.67,331.5,1.06,351.0,-16.0,Ride_Accepted
24bd4643,2026-07-18 07:22:00,5,7,Indiranagar,Peenya,14.5,44,Light,Clear,iOS,Premium,51,2,29,0.49,217.5,1.11,242.0,-6.0,User_Abandoned_App
2425befc,2026-05-23 08:57:00,5,8,Hebbal,Koramangala,14.7,114,Gridlock,Clear,Android,Mid_Range,27,6,29,0.68,220.5,1.43,316.0,-50.0,Ride_Accepted
d7a33d7d,2026-05-09 19:39:00,5,19,Bellandur,Hebbal,6.9,31,Moderate,Clear,Android,Mid_Range,77,4,29,0.9,103.5,1.05,109.0,23.0,User_Abandoned_App
1caf9d36,2026-08-10 08:36:00,0,8,Malleshwaram,Electronic_City,11.4,70,Heavy,Clear,Android,Mid_Range,77,5,23,0.45,171.0,1.34,229.0,7.0,Ride_Accepted
e4b2216b,2026-04-18 09:36:00,5,9,Electronic_City,Electronic_City,13.2,101,Gridlock,Clear,Android,Budget,40,3,37,0.75,198.0,1.59,315.0,-3.0,User_Abandoned_App
48bca3a8,2026-06-13 22:18:00,5,22,Malleshwaram,Marathahalli,7.9,21,Free_Flow,Clear,iOS,Premium,40,2,47,0.83,118.5,1.24,147.0,8.0,User_Abandoned_App
10b2b14c,2026-05-26 18:33:00,1,18,Indiranagar,Marathahalli,7.4,55,Gridlock,Clear,Android,Premium,49,8,19,0.64,111.0,1.68,186.0,9.0,Ride_Accepted
23635886,2026-05-23 18:32:00,5,18,Koramangala,Malleshwaram,7.5,63,Gridlock,Clear,Android,Mid_Range,81,7,44,0.67,112.5,1.31,147.0,-21.0,Ride_Accepted
cadb1eb0,2026-05-29 06:35:00,4,6,Electronic_City,Indiranagar,11.3,32,Free_Flow,Clear,Android,Premium,6,4,9,0.9,169.5,1.68,285.0,-11.0,User_Abandoned_App
